2684202,2
2630063,3
2552258,1
2542101,1
2605699,1
2338215,1
2226311,3
2247153,3
2332137,2
2282520,1
2335588,1
2283552,1
2287104,1
2290910,1
2291098,1
2317096,4
2261838,1
2253896,2
2237413,3
2283355,1
2222090,3
2301662,1
2301905,1
2314287,2
2276071,2
2283264,1
2295230,3
2228953,3
2223655,5
2250750,2
2242196,7
2639066,1
2366598,1
2289391,1
2277330,3
2243671,1
2238017,1
2314384,2
2298678,3
2299771,2
2281359,3
2232793,1
2226635,2
2239747,6
2279779,4
2260664,1
2210084,3
2298070,1
2249247,3
2322763,2
2287830,2
2225330,4
2269890,6
2250909,4
2246867,1
2309678,1
2269951,3
2289601,1
2226678,1
2320534,1
2284555,2
2283094,1
2262201,1
2279549,1
2235411,3
2287258,2
2317953,2
2232888,5
2292199,1
2266713,1
2276341,4
2245047,2
2231168,3
2282797,2
2290634,1
2265706,1
2310870,1
2285871,1
2280326,2
2256074,1
2285358,1
2285009,1
2300135,1
2250064,5
2265668,2
2265461,3
2246176,1
2230667,2
2280892,1
2284931,1
2304125,1
2284425,1
2273465,1
2302519,3
2253328,1
2290312,1
2250438,1
2263011,4
2259727,2
2292843,1
2276767,1
2272690,2
2214099,4
2292643,1
2278610,2
2238407,4
2190057,6
2256588,1
2279199,1
2230640,4
2332327,1
2281433,3
2226468,2
2261913,2
2264037,1
2222194,1
2251642,3
2279766,1
2219953,3
2318985,2
2258462,5
2276475,2
2226667,3
2278911,2
2319864,1
2255132,1
2303308,1
2271781,1
2297998,1
2287263,1
2238656,2
2281837,1
2321579,3
2236102,2
2283948,1
2277839,1
2239406,1
2266759,3
2259682,2
2310157,2
2310738,1
2383501,1
2311034,1
2251782,2
2259571,1
2281336,1
2326899,1
2279866,3
2240421,1
2275973,1
2243223,3
2228514,2
2273424,3
2289999,1
2281528,1
2263446,1
2220809,4
2252219,1
2242266,1
2282905,1
2295541,2
2332269,1
2274807,3
2290331,1
2289330,1
2335248,1
2279338,1
2267596,2
2343880,1
2272592,2
2302423,1
2269658,1
2220340,2
2223943,8
2275639,1
2271950,5
2275552,1
2293786,1
2253241,1
2269084,3
2294887,1
2282265,1
2274514,1
2286138,2
2264235,2
2248128,3
2223001,3
2245290,1
2277662,1
2262338,4
2321157,1
2276982,3
2294713,1
2286803,2
2296017,1
2271875,1
2248481,2
2301235,3
2239035,3
2238188,6
2285065,1
2266581,1
2266768,1
2218990,5
2318982,2
2230343,3
2289275,1
2296625,1
2287504,2
2260851,3
2253439,1
2253301,1
2288968,1
2259356,3
2244585,1
2224097,1
2287140,3
2274070,2
2274808,1
2307072,1
2231466,2
2264904,1
2263321,1
2279825,2
2215471,6
2253763,1
2275310,3
2307967,1
2593870,1
2489671,4
2321831,1
2279863,1
2277083,2
2293977,1
2277842,4
2269245,1
2324494,1
2290351,2
2231913,1
2259478,4
2309905,1
2313473,3
2248475,2
2278946,1
2202778,6
2286615,1
2255899,1
2229707,5
2312414,1
2263052,2
2292781,1
2287807,2
2280573,5
2304092,1
2296036,1
2284011,1
2241388,1
2258709,2
2262719,2
2307598,1
2245213,2
2254686,2
2304368,3
2247556,1
2277918,1
2278387,2
2268620,1
2299104,2
2279205,1
2231426,2
2326770,1
2271023,1
2274900,1
2276771,2
2274014,1
2300187,2
2308541,1
2313991,1
2283151,3
2283408,2
2246908,3
2290555,1
2306862,1
2272544,3
2309969,1
2258722,1
2244352,1
2215585,4
2190134,5
2230654,5
2245901,1
2349489,1
2266835,1
2261359,1
2254091,1
2228280,4
2256061,2
2266039,4
2288541,2
2296019,5
2280202,1
2236014,2
2194361,7
2280383,1
2273882,2
2237877,1
2243207,4
2246606,1
2255202,5
2265714,3
2241787,3
2219871,3
2250471,3
2261858,2
2287465,1
2230181,1
2271059,3
2289915,1
2294926,1
2236771,3
2267712,1
2313647,1
2273848,2
2273913,1
2297628,1
2269557,1
2279418,1
2264095,4
2315114,1
2252123,2
2254327,3
2247037,2
2248618,5
2274464,2
2557655,1
2671378,1
2303657,1
2261692,4
2255855,8
2317827,1
2304694,1
2318435,1
2841714,1
2944595,2
2276898,1
2698928,2
3631395,1
3550225,1
2620782,3
3518058,1
3200904,4
2312505,1
2255033,1
2247567,2
2283824,2
2315662,4
2297605,4
2590943,1
2439648,1
2288299,3
2240618,3
2211712,7
2244806,2
2300608,1
2253465,2
2248549,2
2274555,2
2262258,1
2245337,1
2281893,3
2267849,1
2263113,3
2287738,1
2289747,1
2275959,2
2254933,2
2260853,3
2242467,2
2274459,2
2272863,3
2210992,4
2295843,2
2296336,1
2276885,2
2271730,2
2263741,2
2223033,7
2282858,2
2245750,1
2290789,1
2272403,2
2226658,7
2247237,2
2180562,7
2242389,1
2249598,3
2281066,3
2280388,1
2235656,5
2271564,1
2271667,1
2275155,1
2236569,1
2256965,1
2249781,3
2263332,3
2220405,3
2207956,4
2249362,3
2275385,2
2263406,1
2260672,2
2238025,1
2288378,1
2258252,2
2291448,1
2268562,3
2236048,1
2293377,1
2235984,2
2269040,1
2225691,3
2232937,1
2275011,2
2274875,1
2293972,2
2242153,2
2288479,1
2271151,1
2243637,2
2266554,2
2223153,3
2271753,1
2254643,2
2246550,1
2290279,1
2290465,1
2243866,1
2262114,1
2276996,2
2253815,1
2274652,1
2224041,1
2227399,6
2282332,1
2200924,6
2297059,1
2314244,1
2258707,1
2255204,2
2234189,2
2265077,1
2273140,1
2252812,1
2278370,3
2209097,4
2235050,2
2235978,1
2252532,1
2199803,5
2269331,1
2268306,2
2296788,1
2284165,1
2313657,3
2361290,3
2314102,2
2230404,1
2206065,4
2321421,1
2590905,2
2993604,1
2298968,1
2248242,3
2266377,1
2240282,3
2227796,5
2300001,1
2232909,2
2274180,1
2257213,4
2303944,2
2270575,1
2239464,1
2233268,2
2258418,1
2276450,1
2593939,1
2557726,2
2276016,5
2248566,1
2218950,5
2289996,1
2267092,3
2271898,1
2265103,1
2298432,1
2246743,2
2257436,1
2265094,3
2284987,1
2233879,4
2301917,2
2258486,1
2277550,1
2277834,1
2260316,1
2260135,1
2195173,7
2225883,8
2260902,3
2304444,1
2260162,2
2226444,3
2259915,1
2257568,2
2224793,1
2285760,1
2249769,1
2279956,3
2278925,1
2267035,2
2257453,2
2265299,1
2328793,1
2246821,1
2303378,1
2278037,1
2261442,2
2214327,5
2205935,3
2279328,1
2266894,2
2263439,2
2253464,1
2240420,2
2277677,1
2284903,1
2235448,1
2238806,2
2258875,1
2273864,1
2282884,1
2236896,2
2261684,1
2216151,3
2226687,1
2267029,1
2268477,1
2284551,1
2225297,2
2243220,1
2253165,1
2243177,4
2243748,1
2292580,1
2240570,4
2214216,1
2280670,1
2262451,1
2274271,1
2255855,1
2267533,1
2227340,4
2233143,2
2239758,1
2225572,3
2276497,1
2269639,2
2275334,1
2235566,1
2215768,4
2269009,1
2286963,1
2339693,1
2268635,1
2223813,4
2240799,4
2268164,1
2249845,2
2281189,4
2304381,1
2290205,2
2276223,1
2284499,2
2286487,1
2254465,1
2248190,3
2288651,1
2252026,1
2248238,1
2277504,1
2269580,3
2251601,1
2246069,4
2242995,1
2246858,1
2280594,2
2246928,4
2296436,2
2218818,7
2229391,3
2292963,2
2249818,1
2232738,2
2286912,1
2252132,1
2276067,1
2260967,3
2280881,3
2271650,1
2234017,3
2253318,2
2259035,1
2207999,5
2287461,1
2294624,1
2254917,2
2257049,2
2297720,1
2249750,1
2250598,1
2302308,1
2249868,1
2285974,1
2277377,2
2258378,1
2249539,4
