144721188,2
135821383,1
136691882,0
136296539,1
136384160,3
135849479,2
135987978,2
135987767,2
136604814,0
134921354,3
136348736,1
136695120,0
136462324,2
137445556,0
136145393,1
136712591,0
137366879,0
137028068,0
136232847,2
136944405,1
136812433,1
137490727,0
137074063,2
137759034,0
136947434,0
137663139,0
135275426,6
136308996,1
136820160,0
136974187,0
136867307,2
137079543,1
136541874,0
136559457,0
136774580,1
136974311,2
136176284,1
137759095,0
137303295,0
136011433,2
136779023,0
136750498,1
136776314,0
137020762,0
136961475,1
136650227,0
136996196,1
136515181,1
136064996,3
136587516,0
137332774,0
137954605,0
137081496,1
137332593,1
136255221,2
136953591,0
137631397,0
137074942,0
136105557,0
136650100,2
136948014,0
136295693,1
137229403,0
136750673,0
136494248,1
137440972,0
136775593,1
137036104,0
137139104,0
137260206,1
136872831,0
137102381,2
135883219,2
137504487,0
136875927,0
137726417,0
137057765,1
137323553,1
136400967,2
137589488,0
137401828,0
136915435,1
136697622,2
136307972,0
136187840,4
136682270,2
137317653,0
137032781,2
137673727,0
137675288,0
137185392,1
136597001,0
137357895,0
137071570,1
137538213,0
136968591,0
137540148,0
136127344,4
137511111,0
137264635,0
137523155,0
137410113,1
137087045,1
137516476,1
137218857,0
136966472,1
137966452,0
136458714,1
137072187,1
137588895,0
137330675,1
137125316,1
136918509,0
134970019,5
137459894,0
136857764,0
137041115,0
136394054,1
136972687,0
136504602,3
137466700,0
137651190,0
137624838,0
137255611,0
137363755,0
135386290,5
135268765,4
137087489,0
135681922,4
137110522,0
137040099,1
136746499,1
135975738,2
137732978,0
137356082,0
137951465,0
137591403,0
137355971,0
136964127,0
136491030,5
137604760,0
137792711,0
136997500,0
135552790,3
137842877,1
135953248,3
137659206,0
137313771,0
135284099,4
137143218,0
137802828,0
137617796,0
135966049,5
137326456,0
137358181,0
136904813,2
137918091,1
135544352,3
138399131,0
136173289,4
136497079,4
136675250,1
136855140,0
136865513,0
136677289,1
136785635,2
135975320,3
136951685,1
136387244,2
137734807,0
137465081,0
137317900,2
135889364,3
136728508,2
136535873,1
137665114,0
137116813,0
137626694,0
137562629,0
137179470,0
137921740,0
137494114,1
136997652,1
137583673,0
137555964,0
135704482,3
136868878,2
136574710,1
136830388,1
136566463,3
137469509,0
137200553,1
136985333,0
135940312,0
137810373,0
137972211,0
135475481,4
137470225,0
137770550,0
136679807,0
137497999,0
136208049,3
137213820,1
136400915,2
137734340,0
137385173,1
136179117,3
136910248,1
137083296,1
137128337,0
137888034,0
137652607,0
137169713,0
137566235,0
137105374,0
137379900,0
137736482,0
137345619,1
137881812,0
135497067,5
136688289,2
136491777,1
136923037,1
135680891,5
137086053,0
137361503,0
136476144,2
137830293,0
137778855,0
136946793,0
136775849,2
137624640,0
136162431,1
135861431,3
137172947,1
136295564,4
136829954,1
136538246,2
137215565,1
137956853,0
137590926,0
136762167,2
137791383,0
137421163,1
137363283,1
136098194,5
136707493,2
136967247,1
138009060,0
137425102,0
137592696,1
137309867,1
137569798,2
136936743,0
137552542,1
137815632,0
135653657,3
138316763,0
137297284,1
137710338,0
138005789,1
136476418,2
135973563,4
137969534,0
137408536,0
136386983,1
137156765,0
137709869,0
137177456,1
136831616,1
137495468,0
137022106,0
137040537,2
137567567,0
137010683,1
137289953,1
137628529,0
137513029,0
138977758,0
137997077,1
137558057,1
137860508,0
137569551,1
136581311,4
137080561,3
136866088,0
137290895,1
137577126,0
137279582,0
137198947,3
136860058,0
137007223,1
137342992,0
138372981,0
134925720,5
137886586,0
137986179,0
136951190,0
137375959,0
136954414,1
138039122,0
137330559,0
138236718,0
138373813,0
136597361,2
137608253,0
136470034,0
138032543,0
138184571,0
137243719,1
136819332,1
137588201,0
136489347,3
137116723,0
137392766,1
137542355,1
137368612,0
135723918,5
136422102,2
137700962,1
136924397,0
137966779,0
137691502,0
136465048,2
137135402,0
137487302,0
