3720440,2
3709288,5
3719892,2
3722060,0
3715489,2
3742123,0
3694411,1
3703487,0
3718767,0
3662277,3
3758055,0
3772596,1
3720864,1
3772411,0
5462929,0
4140026,3
3808774,1
3887559,2
4187711,2
3754067,0
3727939,0
3711206,1
3755176,0
3719212,2
3689710,3
3709491,1
3711365,1
3698780,3
3755185,0
4420073,0
5783373,1
3870140,2
5091654,1
4057930,0
3769318,1
3712664,2
3734996,2
3722629,0
3733788,0
3752258,1
3754596,0
3723903,0
3707134,3
3760419,0
3707170,3
3708927,2
3680163,4
3743303,1
3775420,0
3734573,1
3744593,0
3728382,1
3708051,0
3640128,7
3711256,1
3736184,1
3622843,7
3692285,1
3760713,0
3712138,1
3717704,0
3739712,0
3725198,0
3730975,0
3692355,2
3716334,0
3703081,1
3724392,0
3730156,0
3701686,2
3694141,1
3712700,2
3697455,2
3638890,7
3689264,1
3701628,1
3741764,1
3721857,1
3696647,2
3676915,1
3717077,0
3713331,1
3707355,0
3675710,2
3709078,0
3680932,2
3728675,0
3770708,0
3762191,0
3731445,0
3723016,2
3745664,0
3702392,1
3704480,0
3709867,0
3731454,0
3714653,2
3699343,3
3712354,0
3709489,1
3687019,2
3723149,0
3698069,1
3714682,2
3682274,1
3728732,2
3721572,1
3725516,2
3721144,1
3709183,2
3753716,0
3710218,2
3746544,0
3720222,1
3708688,3
3721086,0
3737331,0
3706182,2
3724309,0
3734166,0
3670238,5
3727262,0
3687090,4
3706808,0
3732770,0
3730638,0
3724687,2
3712550,2
3716347,1
3726851,0
3720132,0
3721165,0
3732105,0
3740199,1
3754210,0
3719556,0
3684570,3
3755683,0
3696176,1
3722734,1
3709905,0
6607519,1
5353471,0
3721936,1
3730915,0
3775106,0
3734200,0
3709568,3
3722055,0
3759420,0
3719548,0
3729199,0
3683812,3
3711876,2
3743882,1
3722629,0
3707257,2
3704353,0
3724291,1
3705578,0
3707503,1
3701534,1
3733184,0
3725350,0
3718585,1
3716270,1
3728682,0
3723144,0
3701559,2
3705439,3
3712723,1
3755350,0
3717618,1
3687634,3
3703061,2
3732234,0
3747065,0
3693772,3
3753520,0
3735176,0
3747844,0
3691067,2
3722400,0
3727560,0
3725329,1
3648072,4
3712734,2
3722758,0
3703792,0
3700211,0
3686832,1
3745575,0
3669487,4
3706801,0
3713209,0
3722289,0
3699725,1
3700562,1
3735964,0
3747298,0
3720958,0
3692163,2
3722035,0
3706220,0
3731442,0
3670121,3
3717562,3
3701829,3
3715382,1
3727401,0
3723015,0
3685181,3
3722779,0
3741806,0
3696201,2
3708155,1
3732649,1
3726364,0
3752833,0
3714492,0
3702521,1
3717296,1
3704828,0
3719893,2
3734065,1
3717168,0
3703048,1
3747640,0
3727060,0
3723886,0
3726730,0
3718978,1
3728662,1
3663312,4
3699924,2
3664349,4
3718495,1
3674408,5
3720599,0
3744471,0
3737499,0
3711961,1
3749315,0
3719666,0
3747961,0
3722759,0
3706427,1
3685047,2
3690858,2
3733368,0
3714616,0
3699157,1
3739069,1
3697379,1
3724288,0
3717924,1
3723308,0
3680492,3
3678926,4
3681916,3
3719818,0
3696040,2
3757793,0
3695729,1
3723039,2
3749821,0
3690900,3
3755884,0
3728166,0
3734279,0
3693185,4
3730838,0
3737898,2
3730957,1
3718130,1
3715249,0
3752852,0
3785687,1
5484047,0
4703101,1
4939022,1
3826478,0
3711732,1
3662364,4
3743001,0
3714251,0
3730807,1
3731296,0
3693749,2
3744167,0
3735615,0
6610470,0
4021885,0
3709258,1
3786391,0
3754194,0
3716667,1
3730866,1
4120028,0
3757666,0
3721941,0
5950739,0
3765733,3
4095120,1
5651770,1
3986380,1
3778250,0
3737590,0
3721265,1
3763102,0
3723906,0
3759611,0
3680779,5
3712266,2
3680480,5
3749041,0
3674345,4
3712651,1
3723057,0
3736191,0
3697245,2
3739769,0
3743233,0
3732612,0
3723712,0
3737434,0
3726163,0
3732155,0
3718799,1
3728098,0
3707703,1
3759195,0
3638584,6
3679376,4
3743993,0
3738141,0
3714916,0
3730878,0
3725155,1
3699262,1
3723850,0
3686086,2
3728971,1
3713597,2
3703284,3
3739129,0
3700146,3
3727840,0
3715238,0
3729478,0
3678407,2
3735394,0
3706590,0
3744032,0
3748290,1
3712143,3
3712127,0
3742922,0
3736191,0
3716514,1
3715977,2
3694070,1
3735435,0
3715129,2
3649288,5
3735713,0
3722344,1
3680689,4
3703687,2
3740098,0
3740376,1
3700264,1
3720556,0
3708815,0
3703153,2
3739211,0
3751421,0
3714135,1
3728771,0
3714506,0
3726509,2
3665767,4
3670593,4
3678839,2
3718729,0
3718110,0
3711480,2
3737416,0
3708125,1
3751048,0
3730242,0
3695347,2
3680514,2
3720893,0
3721932,0
3715300,0
3665732,5
3713345,0
3719471,0
3700734,0
3760262,0
3707725,2
3737316,0
3710410,1
3724719,1
3713596,0
3724535,0
3724430,1
3649301,4
3660961,5
3726475,0
3671905,2
3736329,1
3723019,1
3756307,0
3713022,1
3724708,0
3714694,1
3739691,0
3752867,0
3679946,3
3723869,1
3752593,0
3750424,0
3668382,3
3731854,0
3721264,0
3734749,0
3723183,0
3730574,1
3729888,1
3699554,1
3747153,0
3713327,1
3726899,0
3697052,2
3718957,0
3722894,1
3707323,1
3670136,4
3678969,3
3683403,2
3672844,5
3728979,0
3679174,2
3727075,0
3713041,1
3678679,3
3701853,0
3737077,0
3689342,4
3718045,1
3725265,0
3713118,0
3715434,3
3707038,0
3738364,0
4754268,0
5416959,0
5214570,1
3906171,0
3765918,0
3734096,1
3717032,1
3723783,1
3707110,1
3729979,2
3702191,0
3748565,0
3743141,0
3702629,1
3730138,0
3670039,4
3705144,2
3697728,0
3688601,1
3721930,1
3687138,3
3718048,0
3684970,1
3656873,3
3680304,4
3750775,0
3729139,2
3725740,0
3727694,0
3715560,1
3737288,0
3727332,0
3716661,0
3731285,0
3687206,3
3689710,4
3707300,2
3688451,3
3578360,11
3733477,0
3694486,1
3723349,1
3698995,0
3713462,1
3744453,0
3724725,1
3766132,0
3708073,0
3724880,0
3753002,0
3734607,0
3702343,4
3698321,0
3698013,1
3728101,0
3725895,1
3756078,0
3717577,1
3697772,1
3732581,0
3743010,0
3720555,1
3667420,5
3684280,2
3725649,0
3732209,2
3727255,0
3706053,1
3749000,0
3786737,0
3756627,0
3813939,0
4429392,2
3729005,2
3694388,3
3767293,0
3760402,0
3720751,2
3760038,0
3700415,3
3742080,2
3714857,1
3732288,0
3809383,1
5501964,0
4347835,1
3723754,0
3733269,0
3724004,0
3724256,2
3740049,0
3747740,0
3695028,2
3761482,0
3709861,0
3724302,1
3721882,0
6748680,0
3858808,0
3692886,2
3767051,0
3758170,0
3722782,2
3742585,0
3727620,0
3757242,1
3683236,2
3744022,0
3759488,0
3746902,0
3697074,2
3724747,0
3710399,2
3695059,1
3710163,0
3664314,4
3723346,1
3696068,2
3678504,4
3671226,3
3709960,2
3663247,4
3727976,0
3712870,1
3680220,2
3729234,0
3719171,1
3758298,0
3707067,1
3730970,0
3769609,0
3750610,0
3700789,1
3676742,3
3692368,1
3694786,2
3719996,1
3729693,0
3753190,0
3720096,0
3718417,1
3733394,0
3710363,1
3729202,0
3739819,0
3694903,3
3741441,0
3701216,2
3686771,2
3721630,1
3701561,2
3686102,3
3710013,0
3758535,0
3730464,0
3706793,0
3689171,2
3754881,0
5790944,0
5626880,0
3704454,0
3757684,0
3713943,0
3728012,0
3723542,1
3754502,0
3733676,1
3717023,0
3733829,0
3735594,0
3696564,0
3705491,1
3745617,0
3687527,3
3711715,1
3712194,0
3704655,1
3726259,0
3709003,1
3703273,0
3716576,0
3714825,0
3667859,2
3714133,0
3753937,0
3671961,3
3709367,2
3740463,0
3744945,0
3672194,4
3730209,0
3699138,1
3681337,2
3712013,1
3723888,1
3644497,4
3740763,0
3733214,0
3722561,1
3709549,1
3651548,4
3720011,1
3735697,0
3718375,1
3726898,0
3700761,0
3736632,0
3723890,0
3753345,0
3720617,0
3681361,4
3680013,2
3716876,0
3662206,3
3688142,1
3757369,1
3745034,1
3721729,0
3640281,6
3685550,1
3708218,0
3729107,0
3691044,0
3713944,1
3733152,0
3717736,1
3680858,2
3967086,0
3795720,0
3730491,0
3724930,0
3726832,0
3691392,1
3685146,3
3689437,1
3695875,1
3721421,1
3704001,0
3702472,0
3707594,1
3708941,0
3673674,3
3699396,0
3710371,0
3724166,1
3703609,1
3744048,0
3706338,1
3724641,1
3675817,1
3705412,0
3711810,0
3721784,0
3707449,0
3701169,0
3699939,2
3726342,1
3682648,2
3721588,0
3706267,1
3689042,2
3703807,1
3733497,0
3730907,0
3705655,0
3728625,2
3704461,1
3730617,0
3701540,0
3734791,0
3712014,1
3689378,1
3729039,0
3746081,0
3699980,1
3677995,2
3720206,0
3726492,1
3732778,1
3690870,2
3758617,0
3677170,2
3705995,2
3739387,0
3723897,0
3695987,1
3699820,1
3720704,0
3744369,0
3694023,2
3653275,5
3738514,0
3727868,0
3718245,0
3700434,1
3723743,1
3645786,6
3689377,1
3720967,0
3721725,0
3699411,0
3728680,2
3694998,3
3703195,1
3695193,2
3691494,0
3695880,0
3745748,0
3656843,5
3749995,0
3670909,2
3738598,0
3717596,1
3737752,0
3711043,1
3626028,6
3685497,2
3694220,1
5854183,1
4795216,3
3733130,1
3761419,1
3736517,0
3704757,0
3714988,1
3728521,1
3721838,0
3705683,0
3721123,2
3735132,1
3659820,3
3696960,2
3693800,2
3714271,0
3692175,2
3702719,0
3713125,0
3691422,0
3697850,0
3710611,0
3722208,0
3745796,0
3691042,1
3693634,3
3717988,3
3727720,1
4470757,1
3838110,1
5539848,5
3748980,1
3772148,0
3714040,2
3750430,0
3705292,1
3696707,3
3713162,1
3730543,0
3706019,1
3662758,4
3727186,0
3733761,0
7041400,0
3837463,0
3722099,0
3735639,4
3713711,0
3743604,0
3727679,0
3713464,0
3734214,1
3726987,0
3713413,1
3716541,0
3742378,0
3685238,2
3687993,1
3690117,2
3721104,0
3713655,1
3688439,4
3702011,0
3733687,0
3693442,0
3718903,1
3718466,0
3715979,0
3727174,0
3698458,2
3676509,3
3687464,0
3728648,0
3711248,1
3701681,0
3722138,0
3726087,0
3748660,0
3714308,0
3693184,0
3724305,0
3698134,0
3690219,3
3667109,3
3717621,0
3717425,2
3713891,1
3729677,1
3743329,0
3717167,2
3706909,1
3721651,0
3722836,0
3698382,0
3720420,1
3711094,0
3737528,1
3723028,0
3715701,0
3731069,0
3699733,2
3703364,1
3719508,2
3735388,2
3719283,0
3699462,0
3725265,0
3723483,2
3684658,4
3722071,0
3744006,0
3725857,0
3703287,2
3694138,2
3712799,0
3705750,0
3724002,2
3673038,2
3725288,0
3710302,1
3739298,0
3734284,1
3728020,1
3692614,2
3710634,0
3706612,1
3706604,3
3668290,5
3711438,0
3742013,0
3699708,1
3722410,1
3712563,0
3702642,0
3729665,0
3694199,0
3719182,0
3703286,0
3677719,3
3694451,2
3712071,0
3720386,1
3734327,0
3719118,0
3731084,0
3730194,1
3745139,0
3734813,0
3726877,0
3719516,0
3708894,0
3660040,4
3697386,1
3690034,1
3714130,0
3724042,0
3718772,0
3722445,1
6073274,0
4576928,1
3710011,2
3748002,2
3718476,1
3696820,0
3695051,1
3678345,2
3743729,0
3678791,4
3690888,3
3725193,1
3716032,0
3707846,0
3719787,0
3746438,0
3700753,0
3714308,0
3698999,2
3738610,0
3700220,1
3769916,0
3740884,2
3702171,1
3720576,0
3716417,0
3751221,0
3724857,0
3717719,0
3690681,1
3747986,0
3685650,1
3720383,0
